longueur,blanc 1,spectre 1,spectre 2,spectre 3,spectre 4,blanc 2
651.5406182893723,-0.006770577803105387,0.033550133176413026,0.0623547105554043,0.059168905845641294,0.07647697305177799,-0.0184953908073803
651.2741987763867,1.4180402944071826e-05,0.03535413257417306,0.06586057531550372,0.05892177222009614,0.07150614404332116,-0.015205741412306635
651.007779263401,-0.013670402596397985,0.031129873679528273,0.05921608237050685,0.06262522030805864,0.07134725019879545,-0.027472968345350162
650.7413597504153,-0.009083645796097195,0.027663448969034134,0.059343724661772214,0.06725563812949631,0.06341611564490288,-0.01661235128250336
650.4749402374296,-0.012107256809578854,0.020492180488843503,0.06660719936287524,0.06249000573402953,0.07542180309993192,-0.01747865625861288
650.2085207244439,-0.023706226520579677,0.016295119018608854,0.06162904686533891,0.07027784891237927,0.06712280880050274,-0.005467916462996113
649.9421012114582,-0.018336692498675422,0.022539779183691575,0.055789384675453774,0.06917033392422618,0.0678417711164117,-0.003100814126058675
649.6756816984725,-0.025746765992312955,0.013860363657198295,0.05508850250017765,0.060139472724734154,0.06865591982774637,-0.00800436768102908
649.4092621854868,-0.02557969185650305,0.024589166762843635,0.05228874187605049,0.0739811689148567,0.07175266927180399,-0.007599417432614495
649.142842672501,-0.025428459110863798,0.031023649356022243,0.04222063285536687,0.07818026087075769,0.081136541851905,0.001345123804331865
648.8764231595154,-0.02641780879852446,0.03510722355322575,0.04014871587116126,0.08051839726719093,0.0738606563993474,-0.0044901195901185745
648.6100036465297,-0.025268226028667063,0.03191289189177265,0.04108751357127719,0.08073340221075181,0.07244062387558384,-0.00685368260113809
648.343584133544,-0.03155761998917649,0.03239779557944903,0.033969925983094305,0.07248711284189385,0.06513695732277078,0.0031960321088386795
648.0771646205583,-0.03414951924319357,0.025656475166945407,0.036600601287474346,0.07044756571815065,0.06665158060361955,0.001849432925248642
647.8107451075726,-0.03764866444807042,0.02427575733137692,0.041420782079971644,0.07223968692051419,0.06196902721676187,0.0027769432126168165
647.5443255945869,-0.033272221920566045,0.021853749514889435,0.051729264958135415,0.08207137794987855,0.060603311527785184,-0.004918941735070404
647.2779060816013,-0.026293464245276725,0.030007462679015773,0.03563792882466457,0.08727929992030037,0.07489774241540456,-0.00481355891050799
647.0114865686155,-0.029368352434004583,0.02854746761863788,0.026558033238814182,0.09739542893565087,0.07581556176931986,-0.0036608227185576676
646.7450670556299,-0.029433826526099275,0.027332630804501986,0.027001295306539514,0.1070308535842225,0.08706859658550223,-0.011538247827539032
646.4786475426441,-0.030280199756877582,0.0354311600330022,0.03613238438912608,0.11811248834979221,0.07569235842768475,-0.021403468580651598
646.2122280296584,-0.017100350423802094,0.03518904881027483,0.025642127183475565,0.10669674324712757,0.07576992813260099,-0.0125786889661272
645.9458085166727,-0.0207710341980722,0.02723644586142519,0.026230834056583285,0.0991177007713264,0.08021182928207143,-0.026198651986613333
645.679389003687,-0.018677803207509357,0.034702325645227926,0.02803710234577265,0.1046406309822164,0.0801527537255693,-0.02411396406327686
645.4129694907014,-0.02093005046194503,0.031195469190087772,0.02640042551882137,0.10894284501621151,0.07834946773362504,-0.026189564838915932
645.1465499777156,-0.01854228988295823,0.0340951437976822,0.016692418222793794,0.11062698487680206,0.07355608132239869,-0.01926097959417624
644.88013046473,-0.012804765745489043,0.03285481524962195,0.029834887543093266,0.09349807752829377,0.07050808260547864,-0.019231451449711136
644.6137109517442,-0.015923860392019953,0.03780857314003513,0.024371201985282264,0.09845760354275629,0.07906440194184301,-0.014027077047116443
644.3472914387586,-0.01444230512815692,0.03301283455701537,0.029207316525169655,0.10621022296929775,0.07253551786903212,-0.012655528147049792
644.0808719257728,-0.013806761630265415,0.03039306108638858,0.020345779245987156,0.11195885174546553,0.07640671850088646,-0.010726421323314032
643.8144524127872,-0.0074022651176198495,0.032257280765084606,0.016490451060456726,0.1079395369542201,0.07217011406397103,-0.0034343427010052425
643.5480328998015,-0.0034056997606353363,0.03047194215252883,0.028815524601290436,0.11750229724827292,0.07815493540603918,-0.011869762371043487
643.2816133868157,0.0012090531357757523,0.03173982080692466,0.031110286354835183,0.10964429171437866,0.08509217985438958,-0.008888914323652007
643.0151938738301,-0.008035791236678138,0.03342026644166354,0.029920118410182207,0.11400685987188211,0.0929522328050592,-0.011039891935957662
642.7487743608443,0.0004008849863520186,0.03651219348982147,0.03929962152682364,0.11521478579402403,0.09187735034251625,-0.015107045067985983
642.4823548478587,0.00031650412418727597,0.037584275141581545,0.034396750425772143,0.1116584036310318,0.09807613249958404,-0.017057851365338696
642.2159353348729,0.004414493026532705,0.04050883971209497,0.0421899387068185,0.10467785283376849,0.10445560488205062,-0.019800409102725694
641.9495158218873,0.011805526263252722,0.04149586907349728,0.05460633235207131,0.10492513600762109,0.10272832937569068,-0.017143146703485306
641.6830963089016,0.010749473038833831,0.04797312577095646,0.05098056574778817,0.10534737145861095,0.11363823095395474,-0.019713207719034745
641.4166767959159,0.010494602911140282,0.04957573947736906,0.0572831804339418,0.09635107729783894,0.11810916048816325,-0.019640427473916037
641.1502572829302,0.017510316963062683,0.04896983448068151,0.06216241324742906,0.0976958443413981,0.12191553068164705,-0.017750354183036714
640.8838377699444,0.01646374706303512,0.05264599123922438,0.06483078809488464,0.09745933317019055,0.11544801145206342,-0.01332125026405401
640.6174182569588,0.01719186751367978,0.05305744427180623,0.074025418547252,0.10672125882799587,0.11652204614518605,-0.0143545464799142
640.350998743973,0.019326091707323044,0.04652209660976644,0.07605044443721097,0.10149929319223948,0.12619550435993987,-0.02608557544731249
640.0845792309874,0.018345172198037992,0.055271225562793944,0.07974369066883025,0.10641854841130798,0.12109483942841032,-0.02559373171672428
639.8181597180017,0.020222666846913567,0.059972199723645606,0.08057341189942417,0.10277468292201944,0.1341404362107215,-0.019168451921076794
639.551740205016,0.02341455257097392,0.05555353001631035,0.08610411859465698,0.09083851729035294,0.13471133537096702,-0.01356340769841512
639.2853206920303,0.02714697552976662,0.06237626276126703,0.08427863296860455,0.0921385814444965,0.1487035662430526,-0.014445139524222023
639.0189011790446,0.021615720292752594,0.06302495218900096,0.08379755911880869,0.08812801894712477,0.1474413531692811,-0.014629419522644438
638.7524816660589,0.02462542880769577,0.06661942622554896,0.08501208523893174,0.09856690221166707,0.1481619320925956,-0.023106722934132042
