longueur,spectre 0,spectre 1,spectre 2
693.949330253592,0.20068964493929786,0.19967621007885136,0.21681143497746708
693.5438327856195,0.17722036781391748,0.1827200754278754,0.21930396060585658
693.138335317647,0.16189259237213807,0.16368587645317675,0.18664325679321278
692.7328378496744,0.14582918418635538,0.1448156913543918,0.18348434181084314
692.3273403817019,0.13134171818931237,0.1203527861567886,0.1676560767962449
691.9218429137294,0.11588215923824792,0.10913065587582123,0.15920659216719152
691.5163454457569,0.10837167266070255,0.09437784212620716,0.1600885714544655
691.1108479777844,0.09821658087010939,0.0745694664667877,0.13276980281316023
690.7053505098118,0.08591141617848452,0.057054256653157415,0.12862001257090744
690.2998530418392,0.07887605305890233,0.045108614268931785,0.1211181529797302
689.8943555738667,0.06673204984206212,0.029332230337421647,0.10736426971649661
689.4888581058942,0.05799076875675621,0.005137346363473209,0.12020052724017993
689.0833606379217,0.04982864651840235,0.005545493387750464,0.10277450386669773
688.6778631699492,0.04233269792156638,0.004947750499853599,0.089009292485873
688.2723657019766,0.0375579923378875,-0.015663538536514535,0.1033635789345981
687.8668682340041,0.029833763259891007,-0.015564541372602055,0.09783173101870819
687.4613707660316,0.027921633460779017,-0.012490030074445787,0.07758915642590355
687.055873298059,0.02363847552504406,-0.017532050327941757,0.07181127667960888
686.6503758300865,0.02382028254336265,-0.022087486676722858,0.08812657799425075
686.2448783621139,0.019727731152795504,-0.01631181045523749,0.08710521632149246
685.8393808941414,0.017876597431782333,-0.018182947563605792,0.0684759759527258
685.4338834261689,0.014718052988541204,-0.018450380794775633,0.07038860591543065
685.0283859581964,0.012234413544035488,-0.016686112079918304,0.05954262973088103
684.6228884902239,0.008900870882676597,-0.011180061111979764,0.07957922997635186
684.2173910222514,0.012265805553232591,-0.01830023061838474,0.06579375813045232
683.8118935542789,0.00896428482687302,-0.00990333707907937,0.05689326085977467
683.4063960863062,0.007283132062987148,-0.01547783425351234,0.06780832228859045
683.0008986183337,0.009143917988233332,-0.021017748858601984,0.06457394694128454
682.5954011503612,0.0056564636968477805,-0.01538388321357573,0.06837944071355861
682.1899036823887,0.008729524197519958,-0.011405863477350625,0.079124395316061
681.7844062144162,0.008591289604324835,-0.015822919229425695,0.08706356488034116
681.3789087464436,0.006938119191777617,-0.009741655018130077,0.07379536330743261
680.9734112784711,0.014070531888426564,-0.007300407965566211,0.09131617385052442
680.5679138104986,0.017432840662126525,-0.0010261756219786988,0.09885916064224119
680.1624163425261,0.01888682217216876,0.022850867171325236,0.09703030487163926
679.7569188745535,0.025846180520403793,0.03969208189586556,0.12234817478323377
679.351421406581,0.03397100525058399,0.049737502536145194,0.17113541580859287
678.9459239386084,0.044385204842018446,0.06813596474908294,0.17506700442019896
678.5404264706359,0.05057630649406131,0.08638362423743416,0.20907715120440087
678.1349290026634,0.05928642566926023,0.12019914559944056,0.2141285544935678
677.7294315346909,0.06183830487973155,0.1284586289966411,0.24774171051395313
677.3239340667184,0.07242073476092876,0.1452470219568297,0.24802040082622318
676.9184365987458,0.08273930496117023,0.17083944559385708,0.282738480491163
676.5129391307732,0.08878926275062385,0.1852655282231162,0.2973089862399128
676.1074416628007,0.09141712576616723,0.19448375366321813,0.29985080826197325
675.7019441948282,0.0974469296379867,0.21014371154978773,0.2928495498017308
675.2964467268557,0.0978236054528232,0.20369687517889726,0.3245970700084266
674.8909492588832,0.10300316998502543,0.21686011022956767,0.3175312709751673
674.4854517909107,0.10867833439272089,0.21834680441167276,0.3201756529505938
674.0799543229381,0.10610778466359141,0.20426894265130435,0.3183287027193695
673.6744568549656,0.10414759610388995,0.196916672072865,0.3162226384465432
673.2689593869931,0.10896256791185743,0.1928000192879679,0.3230155780627543
672.8634619190206,0.10778546094842233,0.18307087797170962,0.30354531479727104
672.457964451048,0.10550822778676508,0.18442780457198046,0.3103176065398916
672.0524669830754,0.10161256408843423,0.1786109760603081,0.3184821402578238
671.6469695151029,0.10193917210851985,0.1796916020000918,0.3001994388281824
671.2414720471304,0.09996431942348546,0.17955062609639566,0.3120139545435682
670.8359745791579,0.10099568628145987,0.1755934263331312,0.3026114509329916
670.4304771111854,0.09900210232195386,0.1728587568308691,0.29130778792531875
670.0249796432129,0.09933299616898676,0.16845358512620867,0.30252669352653094
669.6194821752403,0.09796718439164429,0.16418203100751444,0.29470313228273864
669.2139847072677,0.09730212337416654,0.1555498113849746,0.2958674729018556
668.8084872392952,0.09085914581566772,0.15097674859160248,0.27931808925261564
668.4029897713227,0.0862206876848476,0.14021800017883024,0.2871640057802298
667.9974923033502,0.08334790660043218,0.12658088623882083,0.27598215946211996
667.5919948353776,0.07836985796056249,0.12976670303250243,0.26004358613322387
667.1864973674051,0.07704747674460184,0.12106301668052871,0.2563298999314652
666.7809998994326,0.07109610266640515,0.11817764413647072,0.26673637486466617
666.3755024314601,0.07123329092626017,0.1122647189708772,0.24423944253456792
665.9700049634876,0.06549673740479285,0.10526102033669368,0.23915018647445788
665.564507495515,0.06483673592854694,0.09823734971666345,0.23479600127082523
665.1590100275425,0.06020298204600223,0.09908767949047707,0.22087737234770158
664.7535125595699,0.057122402852984075,0.08844514885569991,0.22503264015247426
664.3480150915974,0.05416492589690941,0.09183442758883502,0.21820454583176196
663.9425176236249,0.04857493661261181,0.09262467087316589,0.22314071140535627
663.5370201556524,0.04718415525315485,0.07953562936983283,0.2038510367897785
